random_index,source_id,ra,dec,parallax,parallax_over_error,pmdec,pmdec_error,pmra,pmra_error,ruwe,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp
659073931,2926858072915993344,101.07966687908235,-21.404557678077545,0.7630540264974589,0.8634111,1.9763870818163396,0.6831187,-0.07246267491615158,0.44607142,1.0252608,20.636349,21.118986,19.924303,1.1946831
880872104,2926875695167804416,100.88959868196017,-21.243980639597947,4.062869233349297,5.028963,-15.566764434977959,0.6406454,6.017169638584679,0.43568885,1.1003164,20.483185,21.666847,19.15505,2.511797
213930279,2926875763886589312,100.97778284217289,-21.29259530281017,0.7947722624814738,4.78568,4.032334157177658,0.13016352,-1.2203035783353937,0.09749237,0.99346685,18.749094,19.22522,18.164337,1.0608826
47158334,2926876180505782528,100.98310554759135,-21.252525805421683,1.6488510418467526,6.620977,-21.57885350426406,0.20119551,12.654213946288223,0.13669151,1.076043,19.171326,20.684782,17.97032,2.7144623
1492806948,2926876352301887104,101.0398656820791,-21.248011763607384,0.8518933444906859,8.77715,4.577388767119024,0.08048074,-5.288963648488337,0.053781588,0.9722538,17.826944,18.64984,16.979332,1.6705074
522831749,2926832715433999488,101.52943506163133,-21.369409686217725,0.7138547348492398,15.198448,2.2612294157288,0.045991145,1.0820219638050816,0.029250579,1.0254841,16.702509,17.181038,16.054405,1.1266327
490046114,2926832784154121984,101.56421567234626,-21.358398695560304,1.2519016393786133,10.1858,-2.6612643806282468,0.12630276,-0.21166042364948626,0.0750321,1.0070751,18.286833,19.292997,17.338497,1.9545002
613748581,2926850853076806016,100.9176022934736,-21.52718981547973,0.7698539741448489,2.2483058,1.8429923358233258,0.2745196,-0.35276237391285764,0.20292892,1.1395481,19.718254,20.986723,18.591557,2.3951664
811189284,2926851127953713280,100.98544552205135,-21.517378364255002,1.0341451177458256,0.879419,1.75474733850294,0.81144834,-2.2437840547015204,0.58919805,1.0496871,20.748981,21.230217,20.22364,1.0065765
1500182366,2926851132249303296,100.9822167651936,-21.518203407602407,0.9331884456862998,1.4878757,-0.18788583027403066,0.47456244,-1.0635362625268516,0.33427474,1.0166143,20.456541,20.682852,19.944603,0.7382488
169553584,2926851544566062976,100.98640915480584,-21.477647994221297,2.400422607618513,8.754548,-25.202346049352915,0.2148797,12.854999093811733,0.15809405,0.9642049,19.458797,20.965517,18.205452,2.760065
1783266402,2926824091140269312,101.81832731686661,-21.409193131126766,1.7285277057480448,103.59846,9.878779776012284,0.015094068,3.478067782665655,0.009693955,1.0763319,14.111995,14.498358,13.552,0.9463577
339804146,2926841713384163584,101.66415220121421,-21.24171225982326,0.809084584027237,2.5562477,1.9151295510931867,0.272018,-0.7117618193733808,0.17490888,1.0182325,19.688858,20.324753,18.959745,1.3650074
439171603,2926841885183423616,101.65011341199249,-21.223502751146498,1.0727031977183479,3.6663415,-2.300933093612944,0.24445674,3.142784633541836,0.15828976,1.0054522,19.56534,20.547686,18.544752,2.0029335
1599155890,2926841958203476096,101.62164752228466,-21.231073646337265,0.8342662404691168,40.784534,8.818060796837841,0.018700879,-2.5678405614823316,0.012468018,1.028404,14.854759,15.208969,14.331222,0.87774754
950339516,2926861062218403328,101.0604130666382,-21.394196650167324,1.0066356352938692,13.06463,-9.923903046561403,0.05972911,6.572234214276333,0.044111587,1.0315508,17.445381,18.27212,16.57095,1.70117
1266110725,2926861298436586752,101.00898283764647,-21.365049803450386,0.7518284865109286,0.7216556,-0.8064956111482355,0.7287214,-1.22129448629615,0.48818496,1.0061533,20.699823,21.346321,20.112577,1.2337437
692698631,2926861337091121408,101.03826871810892,-21.36970194443284,1.2248709195858052,1.7395147,1.4470357485703278,0.61812603,0.5507176668597498,0.35924417,1.0157213,20.49174,20.968634,19.871708,1.0969257
365913065,2926861367156063360,101.04618055514092,-21.364874924601835,0.9033034650391139,2.6328707,1.045939943445406,0.25800377,-0.45561871253848957,0.19389582,1.0097495,19.72226,20.745481,18.724783,2.0206985
1036483892,2926880131865769344,100.81213807146449,-21.154606849243166,2.227503761820103,1.9782822,-0.7459993223737555,0.9548973,-1.3044707658968244,0.5927884,1.0413419,20.815563,21.16113,19.987556,1.1735744
1273534968,2926880883487847808,100.98022699610328,-21.146497483397926,0.7759564662542042,3.3254704,-2.306252147372346,0.18926354,-0.13223354226555833,0.13077445,1.0107248,19.159216,20.260416,18.158518,2.1018982
1778816405,2926880990866566912,100.91372630008922,-21.155052332419437,0.8757002402390555,40.53692,1.3021291671073059,0.0178494,5.017015424564802,0.012925837,1.0439728,14.9261465,15.315456,14.373116,0.94234085
408029176,2926862848919532928,101.05056295211553,-21.346715105396445,0.9628123483349394,1.3091998,1.8988529105358898,0.5454591,-0.5291675878507069,0.38057387,1.1917467,20.38388,20.424906,19.393087,1.0318184
813265588,2926862952003975040,101.05050955171684,-21.32985111039234,0.8934525548251201,21.008602,2.0513537948777936,0.03290387,-0.9872704996774054,0.023990046,1.0314908,16.25727,16.78613,15.575151,1.2109795
959486640,2926863119502789248,101.10963287538294,-21.333626583653867,1.2940992435934138,1.6406058,1.7046815447460775,0.60688704,-1.3148307248082498,0.4072787,1.1162671,20.57529,20.955526,19.81029,1.145237
8875494,2926863261241563136,101.14288172284712,-21.31328926086177,0.8467622683785505,24.347033,14.83060005812369,0.02856674,-0.2674202934461749,0.021152554,0.9836066,15.95456,16.444044,15.297111,1.1469336
691054893,2926863360021080320,101.13385647753758,-21.28929454401507,1.110725192751154,8.447796,-1.4682327492481093,0.10327968,-4.832532604871436,0.073881835,1.0053263,18.249598,19.411367,17.224165,2.1872025
474974946,2926863364320763392,101.14289591670291,-21.29064855239436,1.3280900689753081,45.61363,7.41953383471574,0.024164598,-3.8667450654814557,0.017514076,1.0080142,15.593407,16.230682,14.827896,1.4027863
769302297,2926883460468672000,101.19999100212121,-21.32917087310762,1.2230174309689952,2.4245176,0.3533273001010471,0.40273002,-6.3899551797005705,0.26874942,0.99325216,20.055355,20.885542,18.86886,2.0166817
1702323650,2926883739643405184,101.18139656789383,-21.304435072056183,1.9744653464984392,1.5494685,1.949288998397368,1.0589348,-1.4908316891666673,0.69207656,1.0540135,20.796175,21.282906,20.065897,1.2170086
1017104214,2926884078943288704,101.2441835435706,-21.28298540592904,0.8881391367484045,6.7267385,9.278995291528176,0.10637479,-1.4939272032646653,0.07276386,1.0044317,18.217403,19.223719,17.233162,1.9905567
175598442,2926845183717840640,101.61744902009953,-21.180124426892828,0.8558095356898497,47.136646,7.715460775036666,0.016374795,-5.678501412799083,0.010562518,0.97075963,14.635706,14.966205,14.136789,0.8294153
356737675,2926845222378579968,101.62540500348054,-21.172525517989037,0.862968516077973,27.481995,5.893952686150208,0.028255813,-6.253912691371099,0.018509902,1.014637,15.886283,16.309977,15.277197,1.0327797
223392530,2926845256738354432,101.57613620866445,-21.191292430979683,0.8994498292005886,16.395649,4.836535861778415,0.049567416,8.379582423504873,0.030923363,1.0253718,16.906992,17.656902,16.072834,1.5840683
781730921,2926845424236046208,101.61235261508742,-21.153078215950195,0.9260865074686071,1.8204226,4.083845619472163,0.42754886,-2.1312208105612185,0.27117723,1.0192823,20.248106,21.023201,19.366743,1.6564579
928960427,2926845527315231232,101.64980482160173,-21.17388849936752,1.6070337234473695,2.5622327,1.4303780490083882,0.58001417,-0.3313828097886049,0.33916378,1.0725536,20.354258,20.943012,19.70083,1.2421818
631722387,2926863604836851840,101.10748936850128,-21.28275947758067,2.140545112346159,1.8661324,-0.5705184165157364,0.93858075,-1.7461345696665485,0.71071523,1.0822268,20.692272,21.190966,20.054201,1.1367645
1740213412,2926884422540736256,101.24178096503738,-21.251955337027905,2.2784316888368963,11.341575,-4.339748271070473,0.16033839,-5.912492111349779,0.10848638,1.0054657,18.85114,20.223152,17.713436,2.509716
1381672678,2926884804797370880,101.3623616028018,-21.253362932197106,0.9005185982551154,0.84002554,1.3528607721985288,0.8632528,0.3360363333477996,0.5883608,1.0052757,20.688894,20.958462,19.87066,1.087801
829676505,2926884903575243648,101.30363913908928,-21.268929544438652,0.9394306461511515,4.048262,9.05126709384945,0.19060215,-7.8571461570471515,0.12820263,0.9602248,19.090067,20.177752,18.119915,2.0578365
1514919378,2926884976596067328,101.33940660279661,-21.245439301037436,0.8257579274130594,1.9930134,6.595039453156748,0.3627776,-0.7522941445085314,0.2549157,5.749546,17.383654,17.650053,16.557693,1.0923595
318324852,2926885010955791744,101.354307461696,-21.237190986137968,0.7558389672213908,17.763199,-6.885950993020503,0.03707568,3.2266095838053532,0.024114558,0.98527956,16.422766,16.92346,15.716716,1.2067442
45017172,2926885182754479872,101.36568897338749,-21.241216359731162,0.9990208676615737,15.269823,1.9624748473584788,0.05562716,-0.7886573044253213,0.038575884,1.1199582,17.015408,17.665022,16.187746,1.4772758
915580694,2926854327709810432,100.9469574224295,-21.49690640665081,0.910511199709138,31.3836,12.8971808875511,0.023806538,3.0107774359124977,0.017546725,1.0273271,15.641277,16.04493,15.065021,0.97990894
1365519084,2926873118186792320,100.72301648830431,-21.262726534690284,1.0188967364019936,7.8978505,-2.1976702850551364,0.109367475,-2.0395101743228174,0.07651169,1.0182016,18.471321,19.554129,17.469067,2.085062
707494451,2926873947115299200,100.8765599999966,-21.323053579981543,1.370175603859256,1.7441136,4.266839114199543,0.5486349,0.00616824056866061,0.4094865,1.1270854,20.606047,21.247726,19.73147,1.5162563
1781976300,2926874290712417920,100.98262584379184,-21.298779124814665,2.33543057683592,1.7522321,3.897419480749424,0.9369084,1.9730141671771013,0.6134573,1.2817595,20.744205,21.017351,19.547884,1.4694672
345056323,2926894116286218624,101.57241372911209,-21.057437879841803,1.0357479453636909,41.819134,2.40004660396592,0.021289056,-1.0898317464596716,0.0147065,1.0172111,15.350901,15.776071,14.754188,1.021883
133249064,2926894185005724544,101.5344176096209,-21.066283126209385,1.6354530738921285,34.561405,-7.210782695437851,0.039888054,4.658510818061615,0.026281482,2.9436924,14.693791,15.11985,13.988304,1.131546
1412834622,2926894185005730816,101.5303271014073,-21.070734869666122,0.9406826850304753,8.599336,0.05484205256212187,0.09383618,-4.03172460269229,0.060867846,1.0017016,18.047592,19.01877,17.084759,1.9340115
933605247,2926894528605720320,101.46305012683312,-21.083786053334748,2.6368244131364333,3.4985292,3.2343596370235446,0.680324,0.3510691399648975,0.45149198,7.706422,14.157216,14.330248,13.479247,0.8510008
1775109772,2926894562962882560,101.46799133864924,-21.06604738503399,0.8113020809349692,12.919944,4.4091875542989545,0.056719474,-0.15170488375359645,0.03779418,0.94311863,17.175629,17.763288,16.410137,1.3531513
1338210047,2926914830909578880,101.18315436657929,-20.88131046724673,0.7345095178551275,7.201939,2.0325384053729496,0.08267439,-1.2018139063002289,0.05417705,1.0275326,17.907629,18.617916,17.100702,1.5172138
190613900,2926915144445987712,101.13261137367859,-20.863798914411518,1.0953513624600726,59.392227,-5.543472908332137,0.014359879,-0.7662207932707434,0.010400177,1.0125772,14.487859,14.84903,13.96339,0.8856392
1381463631,2926835498574528128,101.29106284379783,-21.375468747614065,1.2482074298967252,7.261802,9.26323789919934,0.14872728,-7.050292018257857,0.10219167,1.0134907,18.780043,19.99495,17.693907,2.3010426
623661184,2926854529568958976,100.94848243013847,-21.458334248810583,0.9262070067198389,4.294793,7.558263132417386,0.17043713,-1.2468612900515095,0.12063368,1.0509388,19.04372,20.06068,17.999418,2.0612621
1121506876,2926855457280883072,100.90806670475426,-21.44766214081859,0.9888377284074916,1.4110515,1.2534777512070705,0.52179605,0.9330819752475672,0.37067804,0.9455958,20.484674,20.821768,19.939735,0.8820324
1774699759,2926855560360132224,100.91656378451967,-21.43207293442302,0.7171656686144184,7.3139567,8.397845971457516,0.07861481,0.8193079752593828,0.055370707,0.98399425,17.928957,18.767801,17.077599,1.6902027
1124127078,2927262345302618752,101.59506988250058,-19.999731640009728,1.5204580457652381,9.866962,14.42371000173262,0.12894745,19.636262717345314,0.11556178,1.0459578,18.447039,19.504196,17.402311,2.1018848
8369546,2927262418317127424,101.63658267960973,-19.991254544159478,1.0380644287667122,2.731296,0.7096953651666742,0.3138466,0.9359569976418197,0.2721885,0.96950054,19.793009,20.584059,18.934113,1.6499462
662237590,2927280903855057792,101.16993457817169,-20.114594139935726,2.466006917542555,1.6358998,0.9819633702824957,1.472174,-1.397196405295234,0.8712152,0.9407071,20.793547,21.37414,19.802145,1.5719948
625168406,2927280972581666304,101.21604754594647,-20.12713532259568,1.2306858437498234,5.0226645,-1.647331836712353,0.23975337,-4.151788297430706,0.1532497,1.0095929,19.164297,20.517977,18.003565,2.514412
1216244034,2927281006936434176,101.20055672686074,-20.122190340027466,0.7994565399695734,1.4236103,-2.4136475955154246,0.57074374,0.6414113785960036,0.39799237,0.98689395,20.260273,21.088121,19.331072,1.7570496
598497446,2927281140079269504,101.21329093164854,-20.111166061462683,1.22903833225177,6.0070515,-4.85914226789973,0.1982209,3.1188196616132267,0.14068405,1.0009304,18.928791,20.175303,17.808268,2.367035
235417172,2927225584683526784,101.27945635459459,-20.38322096743566,1.1626777854172479,62.002663,-7.377759036539643,0.016960682,9.345609478063201,0.01141006,1.0353602,14.547088,14.910214,14.020826,0.8893881
273369472,2927244826133255040,101.80979332774237,-20.147783744592097,1.791888302833929,2.019106,2.7704168356405585,0.7581699,-1.2679780869898523,0.5095233,1.0614811,20.479565,21.67713,19.480703,2.1964264
1589285545,2927244856194850432,101.79316568461745,-20.15079009877716,0.8817721608032789,3.9878802,0.7807823412954864,0.19086613,-0.45319763961931614,0.15223065,1.0167959,18.945024,19.930689,18.002083,1.928606
626890161,2927245375889471616,101.89531483337076,-20.138185505543078,1.604178848905716,6.545697,-4.119842513035865,0.21239412,-3.0589092672609284,0.1657744,0.99363124,19.08241,20.582808,17.9077,2.675108
1481337389,2927245410252776064,101.87714807730924,-20.1432218502916,0.8207137042915054,11.642474,0.11458741010944318,0.060748972,-5.782491411256099,0.050496183,0.9923026,17.210667,17.8205,16.466036,1.3544636
1668296939,2927245513328006272,101.86000717094703,-20.147979932801025,0.8781087279823161,0.6598895,0.9404419029361533,0.87963134,-1.2131868730297959,0.72142553,0.9429872,20.54789,21.005424,19.892607,1.1128178
28764269,2927282278244473984,101.19312527021825,-20.05582557520893,1.1390279654606417,0.6745277,2.0608675420914206,1.9617628,1.2353192995055784,1.2011834,1.044748,20.846363,21.42263,19.922358,1.5002728
371620417,2927282278253599232,101.19223936227225,-20.055170547712375,2.651261930685153,1.0934219,1.481305468507386,2.512947,0.11409765730007058,1.3860328,0.9617484,20.974907,21.432858,19.807713,1.625145
1787415685,2927282754985319808,101.01812945924651,-20.1515791092301,0.8332605186782859,2.863286,0.6068381159792713,0.23837261,-0.021539604204457042,0.16802312,1.0146343,19.488968,20.076174,18.817188,1.2589855
1783657949,2927234445193971840,101.61986713326645,-20.37682363805093,0.8003208820642727,7.385302,-2.5709100295857272,0.095862985,-1.4086533730744117,0.07065537,0.9703697,18.019794,18.968914,17.09104,1.8778744
473814267,2927272348280571392,101.0448501022934,-20.262292413589048,1.0045049962151043,0.5336736,2.389642327230116,2.0567784,3.011700689578645,1.3088733,1.1795305,20.8988,21.37059,19.74204,1.6285496
1187941147,2927272898036517504,100.94514867162854,-20.264686321420612,1.016970242578609,3.0662568,-1.667385051285873,0.28851846,2.0311563329930538,0.19189578,1.0100766,19.75135,,,
663420644,2927273035481690752,100.9165839505271,-20.262043190706823,1.1509810533431963,77.52843,-5.598202899059908,0.012824514,0.7913529996988677,0.008874022,1.0293716,14.072506,14.431548,13.551502,0.8800459
481993011,2927273138560881792,100.95538059404781,-20.248290913340004,0.8588874916317278,26.068163,-5.0603444617142435,0.028385215,-1.9652761474686808,0.01998423,1.0353202,15.9923315,16.448338,15.359866,1.0884714
1645308701,2927277257427131136,100.89134526036729,-20.183411205176718,1.467850503343922,9.472471,-3.7082778720176135,0.13785419,-0.12119851894502193,0.09986188,0.9717686,18.71971,19.96037,17.588749,2.3716202
1560100656,2927277875903019136,100.92697751918573,-20.13402406632928,2.3515513235713046,1.3984127,-1.247546296927738,1.4428699,-0.6303229094963835,1.0120751,1.0133847,20.880049,21.255436,20.032356,1.2230797
1625513837,2927294128059288704,100.77248673448706,-20.052522877110782,0.8685748375018804,3.938105,2.69863261743663,0.1772464,0.9267253901649948,0.12562057,1.0152053,19.06886,20.369982,17.990295,2.3796864
862801846,2927313545613441792,101.45890695651227,-19.915102493998887,1.7892876489906888,19.247482,-7.8601174413246815,0.0824676,-8.499701118915207,0.062206294,1.0896089,17.376287,18.402058,16.335054,2.0670033
188395141,2927249597838777984,101.77344574501018,-20.101634744538345,1.0293391263406377,3.5360427,-3.718763831510905,0.2423905,2.908534349695253,0.19866826,1.0260532,19.248045,20.653297,18.15952,2.4937782
6958574,2927249808298715904,101.7863394254906,-20.06382378020041,1.785750381423727,2.3076909,-3.9202183578163208,0.71005553,2.3923819828244306,0.5359952,0.95291704,20.46139,21.264622,19.781914,1.482708
1225325367,2927268946672932608,101.60099267027145,-19.84107831086798,0.9501476107250297,10.225866,5.542692627532366,0.07849752,3.850777382232725,0.064054124,0.98704517,17.676233,18.602638,16.74988,1.8527584
989749001,2927285817297537536,101.10729128217106,-20.00080412855584,1.3218163496850535,2.8229043,-1.1528249581824228,0.5013849,-0.12311036382504174,0.75825864,0.9599058,19.464363,,,
337957213,2927286053520401920,101.06994258356839,-20.027238456300527,1.4077743654243138,2.0313952,2.269144405346592,0.76925975,-0.12693903301125023,0.5158704,1.0009543,20.46042,20.950216,19.60315,1.3470669
1669905889,2927304680798210048,101.24650786250778,-20.070873096209212,1.3466501371972115,0.7566251,0.6453904465878935,2.0653803,-1.089057027061841,1.1849747,1.0505068,20.801056,21.536976,19.741129,1.7958469
1177649250,2927261834201750528,101.58443739524233,-20.037288951706277,1.932066936705618,3.1346443,-0.28589761431006466,0.4716983,1.5919441163972583,0.46328065,1.1028565,20.19092,21.50859,18.917826,2.590765
1752612299,2927261937286414208,101.57999216173197,-20.007180105470187,1.5237998735730858,3.0052824,4.729559988017447,0.43928376,0.673139081144781,0.40059164,1.0236589,20.1093,21.440765,18.889578,2.5511875
849574255,2927279765688622976,101.01519472863596,-20.162848679386684,2.259937012828039,10.016206,-6.857317555674856,0.1850078,1.2246662400136512,0.13225843,0.950198,19.135912,20.468761,18.016495,2.4522667
1571289124,2927280109285460864,101.05889880660152,-20.154280449341517,1.3203660658758112,27.123758,-1.3792238523111915,0.04329801,-4.4230096722318955,0.031720795,0.9739047,16.750463,17.487144,15.89862,1.5885248
1473503942,2927298354306814080,100.96615204175475,-19.97029639037391,1.3155866691045688,3.6997037,-1.5715956292873288,0.34371594,0.1364176066633545,0.23384044,0.97712,19.715244,20.5599,18.860422,1.6994781
944966981,2927316191313187968,101.54804818580209,-19.800772899273653,2.3207869314981933,92.8612,4.790310532871238,0.022202574,-4.8124175614359155,0.020394068,1.6774065,10.549453,10.648636,10.317258,0.33137798
1547068921,2927316191313195904,101.54216889654998,-19.810622462727235,1.0908661127946755,41.50862,0.5031802522652714,0.023102924,-0.9209632163743243,0.01916767,1.0056509,15.238089,15.63622,14.656621,0.979599
1637772530,2927260872129164288,101.58445871193248,-20.080032429222555,5.173847657876905,6.6680455,-1.2040872161017728,0.65562445,1.6533048047385934,0.6145973,2.9196167,19.424532,19.550386,18.136486,1.4139004
1786050302,2927278739198759424,101.11246330792017,-20.215056911480485,0.7699567610599601,11.417392,-2.2808041127246783,0.061913274,4.265189067973749,0.040720616,0.97153294,17.26391,17.87643,16.488745,1.3876858
1223961362,2927279357667132160,101.0248081463866,-20.200309213098482,0.8735340040438285,0.9147657,-1.352748658596391,1.0145602,-3.1215933477231625,0.6036857,0.98774683,20.696764,21.505484,19.485062,2.020422
267826402,2927251281466858880,101.78857158073336,-20.000274208887053,2.06858665776513,12.785417,7.510120474907142,0.14747556,-4.361467712290924,0.12852915,1.0693685,18.570993,20.140276,17.325895,2.8143806
549136057,2927251418905856896,101.80457987465348,-19.982627702318364,0.7800664615027052,2.5584428,-3.1117921895367195E-4,0.30073854,0.19983018192780536,0.22649024,1.0136652,19.566095,20.623577,18.590439,2.0331383
577168745,2927271111332739200,100.8870432033313,-20.322392525682986,1.3513824098013405,1.4807552,0.36289396264161694,0.97722733,-3.5446445731515652,0.57170147,1.09403,20.457952,,,
183049655,2927271416271460992,100.87004667268015,-20.29788885974631,1.062960560979222,6.0621495,-6.717645988717945,0.15199389,-1.6744825280143312,0.104225956,1.0039167,18.889397,19.980228,17.863413,2.1168156
904689474,2927287604010800896,100.75076845673044,-20.210359798857116,2.647376127574093,42.550842,-6.182171348045399,0.048813332,-3.6675468529403514,0.0353168,1.0189698,16.955402,18.273537,15.82191,2.4516268
1487842854,2927288325559282944,100.70230998565155,-20.182274704266256,1.1719917243593987,1.482964,1.4367660197598142,0.5644578,-0.1461933144615044,0.37912235,0.9872139,20.477648,20.978449,19.745193,1.2332554
1166328568,2927307150401515136,101.31464076629644,-19.973991172395184,1.2272963067283886,7.6726217,2.3502339175726044,0.14166954,1.822518059878996,0.109710224,1.1334032,18.221565,19.088251,17.298164,1.7900867
1003040242,2927257058198549120,101.36729287647492,-20.10729405304754,2.4063262433826718,2.953554,25.873857722151598,0.79435724,-2.8590605117891097,0.5458357,1.0941304,20.391668,21.456669,18.862112,2.5945568
246598347,2927257122622177280,101.36749777533646,-20.09627595625203,0.9683941962245781,2.6185162,-1.513347864607559,0.30922768,-0.08000033185027733,0.25640893,1.0684142,19.59097,20.490524,18.75428,1.7362442
1380105741,2927275573799876224,100.83743835719726,-20.235027520553583,1.5299960012693432,1.906156,-1.2625399932428243,0.809318,-2.785491942567994,0.46789935,0.96273834,20.507397,21.01035,19.739265,1.2710838
385124733,2927266021794812288,101.54531496770066,-19.920936851362896,1.1187113142553775,10.200602,-6.2250088895318,0.09184013,7.023213954677976,0.07677073,0.960482,17.879543,18.859898,16.911104,1.9487934
1744046908,2927266537191622016,101.48826999791993,-19.92556393759415,1.264063553054029,0.78137857,3.0400759122509293,2.2497802,-0.7607141870329002,1.4643754,0.9991374,20.782772,21.261576,20.005602,1.2559738
1493167753,2927283343398855552,101.04496925912065,-20.10030294866284,1.159198951142742,1.1738816,1.269992363925819,0.87615156,0.53937199057407,0.54225785,0.971016,20.583534,21.242723,19.885265,1.3574581
870378053,2927283407820410624,101.00228357178142,-20.116164705458175,0.7947675223008935,1.1369544,0.6022538360218734,0.62001294,-0.2594209826475198,0.38765082,1.0441363,20.388742,20.68711,19.730145,0.9569664
1221264001,2927283545259860992,101.02522390850233,-20.09562083547403,1.3104506659037,1.2759105,-7.6843833759156075,0.9309471,-0.34185430008559814,0.65256053,0.9993085,20.709042,21.234398,19.67704,1.5573578
1095146339,2927283682698281344,100.94684930090641,-20.137111248350326,0.8723636468789099,1.6837407,0.21649424835985093,0.46600357,-0.42173088695957245,0.30836296,1.0314634,20.261055,20.888117,19.73282,1.1552963
64433810,2927284099317350144,100.95028228822264,-20.09446172632737,0.9040498419589371,11.973111,4.805091060628113,0.06747452,-2.9380199466599093,0.04954987,1.0687208,17.45094,18.269855,16.549547,1.7203083
1321142210,2927267331759599104,101.61668452499529,-19.917239045862516,0.940192152844056,1.0669425,1.9232079164156795,0.87256175,0.6661270932584923,0.7396615,1.0016818,20.53442,21.026897,19.788054,1.2388439
657942406,2927267675359861760,101.59337449381812,-19.881222912511046,1.6647967120865774,1.1791626,-7.424323711096426,1.2554885,1.9267443461064535,1.0600502,1.0633892,20.629234,20.770773,19.47279,1.2979832
797767850,2927284232457496704,100.99063475001562,-20.096175912417007,2.0351023833088497,3.1959884,5.595008419629857,0.58392847,-4.097888871675521,0.35798386,0.9751814,20.362257,21.126202,19.183971,1.9422302
701203209,2927284472972806784,101.00594967538659,-20.051823851691292,1.162107805983599,2.7434785,4.851950407791519,0.3988652,-3.0139538500810756,0.2937198,1.0485282,19.969206,21.032354,18.80005,2.2323036
1759282168,2927284507335356800,100.96386363381163,-20.074822500446647,1.0868449226938024,1.492374,1.1357753211415105,0.708138,0.0206886256674592,0.47130764,0.92234755,20.562761,21.117092,19.756903,1.3601894
348671611,2927284644771088512,100.99327993627628,-20.05704130409336,0.7735212684671926,3.6381135,7.14919570441632,0.19271527,-1.8179217577033975,0.14639981,1.1380926,18.9749,19.737597,17.922487,1.8151093
167440106,2927265338900543232,101.47261814865556,-19.98537991942656,1.3695135073054396,6.5106363,-3.320260349431842,0.20663972,2.101769931864463,0.1693891,1.7571832,17.973494,18.913673,16.89163,2.0220432
435131666,2927282892424818944,100.97341833458492,-20.143089342772186,0.7963981152082148,2.2749453,-0.3848138093421528,0.3066645,-1.489114195806428,0.20748907,0.98792475,19.727182,20.71942,18.803087,1.9163322
695064264,2927282926784030592,100.94976897803825,-20.140249076251475,0.9521148519655491,5.4755316,1.56912596746718,0.15666331,-0.2887369520397376,0.107297756,0.99792993,18.880993,19.750208,18.01038,1.7398281
1546916199,2927283201662469760,101.02223347651714,-20.12389510804413,1.1596563318953383,1.269907,-2.2615932507580494,0.8541758,0.7846752977132907,0.55294645,1.9161003,19.965326,21.057055,18.722563,2.3344917
874014363,2927283201665400448,101.02145576413278,-20.121939823245754,0.8636012951444927,0.8708062,-2.260856791449353,1.0305343,0.1286299857931071,0.6575854,1.2748032,20.644663,21.419868,19.420511,1.9993572
1711393697,2927319524207307520,101.32934809178593,-19.75898309512585,0.8409326811638027,9.219783,-7.918765809512769,0.086974636,1.7351636053397628,0.06941851,1.4294207,17.163998,17.843946,16.07559,1.7683563
960734643,2927319657346756096,101.36230483359192,-19.743011906247332,0.7320686303797208,2.478709,-0.29954505597464903,0.3595257,-0.6153604041075138,0.23546517,1.0275081,19.503132,20.08435,18.856092,1.2282581
203265487,2927274066273920896,100.78185149432693,-20.311304587013495,3.679722068406249,91.57035,21.698870068370077,0.033426914,-9.839986554599298,0.023255998,0.99002707,16.330492,17.481794,15.266552,2.2152424
1710760708,2927274478590726784,100.87689985645909,-20.270041291207203,0.7744984474774703,23.89604,1.9100805374084122,0.027996065,-2.480071494609185,0.018926527,1.515108,15.206843,15.611302,14.619681,0.991621
503926162,2927274753468640000,100.84655406848587,-20.255661965607388,1.1530624250435886,84.81603,12.994009528869874,0.011309996,-2.621967670346359,0.007966366,1.2156547,12.608273,12.900415,12.155068,0.745347
324547730,2927291074344258944,100.8369917874066,-20.053675244914082,1.1909977918070127,9.635879,2.559310344421168,0.10754425,-4.505674264888226,0.07510211,1.0037088,18.230991,19.346348,17.199343,2.147005
1758099037,2926037905963799808,101.59720471820144,-21.714950218497048,2.3441855825197484,1.8510122,2.893659907046593,1.0308782,-1.9657265586039077,0.64365697,0.9994709,20.86854,21.280363,19.809906,1.4704571
171421730,2926068825432104832,101.86630884294767,-21.592404889221342,1.1456462604354167,2.3524349,3.9971676844990456,0.41348365,-0.8979378513123104,0.28374457,1.0019165,20.268637,20.916386,19.576086,1.3402996
1372503703,2926068894151797248,101.90729010021305,-21.582017435494393,1.2776343336539993,10.011002,2.1046617380781822,0.10922889,-2.7479896022321535,0.08029505,1.0129293,18.466076,19.681494,17.37983,2.3016644
1755736521,2926068997230803712,101.8414435117417,-21.58407030888812,1.5412603570745513,8.101953,3.5278292434274734,0.16419052,-1.609360232769746,0.11364451,1.029872,18.994747,20.42935,17.823462,2.6058884
1417942568,2926069173330076672,101.8803948597907,-21.564409610934963,0.8417781080013284,52.027603,1.4406020392447696,0.0141186025,9.559820276799707,0.010039295,0.9402521,14.214712,14.6343975,13.620743,1.0136547
844372313,2926060922692196736,101.75318815717921,-21.684616539480334,0.7305030039984162,4.5099435,2.9328079314129303,0.14801806,-0.7987675744736421,0.10348383,1.0641991,18.839376,19.697126,17.847202,1.8499241
